date,sender_id,message
2024-06-19 03:45:48+00:00,,"🇮🇳 National Stock Exchange (NSE)
NIFTY50 — 23,521.00 (-36.90, -0.16%)

🔥 Hot Stocks (24H):-
   Company  Price (%Change)
      IDEA  16.90   (0.30%)
INDUSTOWER 334.00  (-3.06%)
  GTLINFRA 2.3500   (4.91%)
   YESBANK  23.83   (0.13%)
    RENUKA  51.36   (7.43%)
  GMRINFRA  97.90   (0.06%)
IDFCFIRSTB  82.22   (0.93%)

↗️ Top Gainers (24H):-
   Company  Price  (%Gain)
  STARTECK 350.78 (20.00%)
    FINOPB 342.05 (20.00%)
KALYANIFRG 663.10 (20.00%)
WINDMACHIN 129.39 (19.99%)
TIRUPATIFL  27.02 (19.98%)

↘️ Top Losers (24H):-
   Company     Price  (%Loss)
KAMOPAINTS     36.80 (-7.73%)
 ZFCVINDIA 16,099.00 (-6.82%)
  MOTISONS    173.10 (-6.26%)
PODDARMENT    442.00 (-5.88%)
       KEI  4,429.90 (-5.55%)

⛔️ Market Closed."
2024-06-19 03:45:48+00:00,,"🇮🇳 Bombay Stock Exchange (BSE)
SENSEX — 77,321.71 (+20.57, +0.03%)

🔥 Hot Stocks (24H):-
   Company  Price (%Change)
  GTLINFRA 2.3600   (4.89%)
      IDEA  16.88   (0.12%)
INDUSTOWER 333.50  (-3.02%)
   YESBANK  23.78  (-0.08%)

↗️ Top Gainers (24H):-
   Company  Price  (%Gain)
WINDMACHIN 129.24 (20.00%)
KALYANIFRG 665.45 (20.00%)
    FINOPB 341.80 (19.99%)
  KHAICHEM  77.15 (13.04%)
   RAMAPHO 215.00 (11.69%)

↘️ Top Losers (24H):-
   Company    Price  (%Loss)
KAMOPAINTS    36.95 (-7.28%)
  MOTISONS   172.55 (-6.58%)
   MANINDS   395.50 (-5.71%)
       KEI 4,440.05 (-5.37%)
KALAMANDIR   165.50 (-5.02%)

⛔️ Market Closed."
2024-06-18 13:30:58+00:00,,"🇺🇸 New York Stock Exchange (NYSE)
NYSE Composite (NYA) — 17,959.02 (56.77, 0.32%)

🔥 Hot Stocks (24H):-
Company  Price (%Change)
   PLTR  25.83   (3.24%)
    HPE  21.84   (1.44%)
    GME  24.69  (-2.10%)
   ABEV 2.0800   (0.00%)
   DELL 149.31   (5.13%)
   CHWY  26.01  (14.03%)
    NIO 4.4150  (-0.34%)

↗️ Top Gainers (24H):-
Company  Price  (%Gain)
   CHWY  26.01 (14.03%)
    ELF 213.63  (9.32%)
    SSL   7.24  (7.47%)
    FUN  51.97  (7.69%)
   TOST  24.02  (6.28%)

↘️ Top Losers (24H):-
Company  Price  (%Loss)
   BALL  62.26 (-6.29%)
    PEN 175.77 (-6.17%)
   LSPD  13.60 (-5.46%)
    LEN 148.75 (-4.96%)
     RH 220.49 (-4.75%)

⛔️ Market Closed."
2024-06-18 13:30:57+00:00,,"🇺🇸 National Association of Securities Dealers Automated Quotations (NASDAQ)
NASDAQ (COMP) — 17,862.23 (5.21, 0.03%)

🔥 Hot Stocks (24H):-
Company  Price (%Change)
   NVDA 135.58   (3.51%)
   AAPL 214.29  (-1.10%)
   TSLA 184.86  (-1.38%)
   SIRI 2.7700   (4.53%)
    AMD 154.63  (-2.38%)
     MU 153.45   (3.80%)
   MARA  20.28   (1.30%)

↗️ Top Gainers (24H):-
Company  Price  (%Gain)
   PDCO  25.38 (11.07%)
   ITCI  75.48  (9.60%)
   AMKR  40.09  (9.33%)
    ARM 174.13  (8.63%)
   CELH  63.28  (8.32%)

↘️ Top Losers (24H):-
Company Price   (%Loss)
  DJTWW 20.64 (-10.57%)
    DJT 31.31  (-9.82%)
   CERT 13.37  (-6.96%)
   APGE 36.37  (-6.72%)
   ARWR 23.58  (-6.08%)

⛔️ Market Closed."
2024-06-18 03:45:42+00:00,,"🇮🇳 National Stock Exchange (NSE)
NIFTY50 — 23,559.50 (93.90, 0.40%)

🔥 Hot Stocks (24H):-
   Company  Price (%Change)
      IDEA  16.87   (0.84%)
      HFCL 124.00   (5.13%)
  GMRINFRA  97.85   (4.18%)
   YESBANK  23.80  (-0.04%)
  RTNPOWER  19.00   (1.12%)
IDFCFIRSTB  81.37   (4.32%)
       BEL 318.25   (2.79%)

↗️ Top Gainers (24H):-
   Company    Price  (%Gain)
    GENCON    49.02 (20.00%)
ORISSAMINE 7,956.60 (20.00%)
  JNKINDIA   816.00 (20.00%)
KALYANIFRG   552.60 (20.00%)
WINDMACHIN   107.83 (20.00%)

↘️ Top Losers (24H):-
   Company     Price  (%Loss)
GRWRHITECH  1,994.80 (-8.44%)
KAMOPAINTS     39.88 (-7.23%)
       TRU     47.50 (-7.03%)
     PTCIL 13,777.00 (-6.47%)
      SDBL    116.95 (-6.15%)

⛔️ Market Closed."
2024-06-18 03:45:41+00:00,,"🇮🇳 Bombay Stock Exchange (BSE)
SENSEX — 77,310.48 (+317.71, +0.41%)

🔥 Hot Stocks (24H):-
 Company  Price (%Change)
    IDEA  16.86   (0.78%)
GTLINFRA 2.2500   (4.65%)
MISHTANN  18.56   (4.39%)
 YESBANK  23.83   (0.04%)
RTNPOWER  18.96   (0.64%)

↗️ Top Gainers (24H):-
   Company    Price  (%Gain)
ORISSAMINE 7,961.70 (20.00%)
  JNKINDIA   814.50 (20.00%)
  MARATHON   607.50 (20.00%)
WINDMACHIN   107.70 (20.00%)
     PARAS 1,388.70 (20.00%)

↘️ Top Losers (24H):-
   Company    Price  (%Loss)
GRWRHITECH 1,984.30 (-9.15%)
KAMOPAINTS    39.85 (-7.43%)
       TRU    47.80 (-6.46%)
      SDBL   116.40 (-6.69%)
   KIRLPNU 1,302.00 (-5.96%)

⛔️ Market Closed."
2024-06-17 13:31:16+00:00,,"🇺🇸 New York Stock Exchange (NYSE)
NYSE Composite (NYA) — 17,909.61 (92.35, 0.52%)

🔥 Hot Stocks (24H):-
Company  Price (%Change)
    GME  25.22 (-12.13%)
   PLTR  25.02   (6.15%)
    NIO 4.4350   (2.42%)
      F  11.85   (1.20%)
    PFE  26.99  (-1.98%)
   DELL 142.01   (5.20%)
    BBD 2.4150   (1.05%)

↗️ Top Gainers (24H):-
Company  Price (%Gain)
   PLTR  25.02 (6.15%)
   FLUT 188.90 (6.15%)
    WHD  52.73 (5.76%)
   CVNA 108.96 (5.72%)
    SUN  54.66 (5.16%)

↘️ Top Losers (24H):-
Company Price   (%Loss)
    GME 25.22 (-12.13%)
   DOCS 28.08  (-5.96%)
    BAK  6.50  (-5.52%)
    TGS 18.00  (-4.86%)
     SG 30.01  (-4.85%)

⛔️ Market Closed."
2024-06-17 13:31:15+00:00,,"🇺🇸 National Association of Securities Dealers Automated Quotations (NASDAQ)
NASDAQ (COMP) — 17,857.02 (168.14, 0.95%)

🔥 Hot Stocks (24H):-
Company  Price (%Change)
   NVDA 130.98  (-0.68%)
   TSLA 187.44   (5.30%)
   AAPL 216.67   (1.97%)
   SOFI   6.46   (0.00%)
   MARA  20.02   (2.82%)
   SIRI 2.6500   (1.53%)
    AMD 158.40  (-0.77%)

↗️ Top Gainers (24H):-
Company Price  (%Gain)
   ASTS 11.75 (14.97%)
   OLLI 95.98  (9.43%)
   IREN 14.45  (9.30%)
   CLSK 19.24  (8.64%)
   DKNG 41.95  (7.81%)

↘️ Top Losers (24H):-
Company Price  (%Loss)
   NVCR 19.40 (-9.09%)
  DJTWW 23.05 (-6.64%)
    DJT 34.72 (-6.29%)
   SMMT  7.90 (-5.84%)
   APGE 38.99 (-5.23%)

⛔️ Market Closed."
2024-06-17 03:45:59+00:00,,"🇮🇳 National Stock Exchange (NSE)
NIFTY50 — 23,465.60 (66.70, 0.29%)

🔥 Hot Stocks (24H):-
 Company  Price (%Change)
    IDEA  16.79   (4.48%)
GTLINFRA 2.1400   (4.90%)
    HFCL 117.30   (4.52%)
  RENUKA  49.09  (-0.43%)
GMRINFRA  93.95   (2.42%)
 YESBANK  23.82   (0.08%)
  SUZLON  49.44  (-0.86%)

↗️ Top Gainers (24H):-
Company     Price  (%Gain)
  PARAS  1,156.90 (20.00%)
  PTCIL 14,749.00 (17.75%)
 SAKUMA     34.06 (16.84%)
   BEML  4,696.15 (16.55%)
AMNPLST    259.90 (15.66%)

↘️ Top Losers (24H):-
   Company  Price  (%Loss)
KOLTEPATIL 438.75 (-7.62%)
  SIGNPOST 295.20 (-6.36%)
       USK  68.24 (-5.47%)
       TRU  50.48 (-5.24%)
SAURASHCEM 137.40 (-5.02%)

⛔️ Market Closed."
2024-06-17 03:45:59+00:00,,"🇮🇳 Bombay Stock Exchange (BSE)
SENSEX — 76,992.77 (+181.87, +0.24%)

🔥 Hot Stocks (24H):-
 Company  Price (%Change)
    IDEA  16.73   (4.11%)
GTLINFRA 2.1500   (4.88%)
RTNPOWER  18.84   (4.96%)
 YESBANK  23.82   (0.04%)

↗️ Top Gainers (24H):-
   Company    Price   (%Gain)
KAMOPAINTS    43.05 (426.93%)
     PARAS 1,157.25  (20.00%)
DRCSYSTEMS    31.01  (18.36%)
      BEML 4,722.20  (17.23%)
    SAKUMA    34.02  (16.75%)

↘️ Top Losers (24H):-
   Company  Price  (%Loss)
KOLTEPATIL 442.10 (-6.95%)
  SIGNPOST 294.35 (-6.36%)
       USK  68.47 (-5.62%)
SAURASHCEM 137.80 (-4.67%)
  OMINFRAL 167.15 (-4.59%)

⛔️ Market Closed."
2024-06-10 13:42:40+00:00,,"🇺🇸 New York Stock Exchange (NYSE)
NYSE Composite (NYA) — 17,961.19 (-24.44, -0.14%)

🔥 Hot Stocks (24H):-
Company  Price (%Change)
    GME  27.73  (-1.75%)
      F  12.43   (2.30%)
    LUV  29.57   (6.54%)
   PLTR  23.08  (-1.01%)
    PFE  28.05  (-1.87%)
    NIO 4.7650  (-1.34%)
    KKR 108.33  (10.55%)

↗️ Top Gainers (24H):-
Company  Price  (%Gain)
    TPL 699.14 (20.11%)
    WHD  54.10 (15.57%)
    TDW 101.86  (8.96%)
    KKR 108.33 (10.56%)
    VAL  76.02  (7.06%)

↘️ Top Losers (24H):-
Company Price  (%Loss)
    TDS 20.58 (-4.06%)
    CFG 33.10 (-3.06%)
   EVTC 31.86 (-2.88%)
   SLVM 68.33 (-2.74%)
    BKU 27.47 (-2.97%)

🔄 Last updated: Monday, June 10, 2024 10:08:09 AM EST"
2024-06-10 13:42:40+00:00,,"🇺🇸 National Association of Securities Dealers Automated Quotations (NASDAQ)
NASDAQ (COMP) — 17,082.93 (-50.20, -0.29%)

🔥 Hot Stocks (24H):-
Company  Price (%Change)
   NVDA 118.78  (-1.74%)
    AMD 162.72  (-3.07%)
   AAPL 195.06  (-0.93%)
   HBAN  12.64  (-5.67%)
   TSLA 176.39  (-0.61%)
   MARA  19.37   (0.52%)
   CLSK  15.59   (0.06%)

↗️ Top Gainers (24H):-
Company  Price  (%Gain)
   VIRT  24.85 (12.90%)
   ALTR  93.78  (9.73%)
   STEP  45.05  (8.69%)
   KRYS 179.81  (9.36%)
   CRWD 376.70  (7.90%)

↘️ Top Losers (24H):-
Company  Price  (%Loss)
   NVAX  16.60 (-8.61%)
   CORT  30.36 (-8.86%)
   CELH  67.47 (-7.82%)
   HBAN  12.64 (-5.67%)
   ILMN 107.82 (-5.17%)

🔄 Last updated: Monday, June 10, 2024 10:08:09 AM EST"
2024-06-07 05:49:46+00:00,,"🇮🇳 National Stock Exchange (NSE)
NIFTY50 — 23,064.60 (243.20, 1.07%)

🔥 Hot Stocks (24H):-
  Company  Price (%Change)
     IDEA  15.50   (3.33%)
  YESBANK  23.10   (0.87%)
 GTLINFRA 1.7000   (9.68%)
      IRB  73.40   (4.56%)
 RTNPOWER  18.20  (-3.97%)
     NHPC 102.25  (-0.34%)
TATASTEEL 176.50   (2.59%)

↗️ Top Gainers (24H):-
   Company  Price  (%Gain)
CORDSCABLE 246.75 (14.43%)
   IIFLSEC 208.80 (14.63%)
   SHREYAS 337.95 (12.26%)
GANESHHOUC 942.25 (13.21%)
       HPL 449.10 (12.27%)

↘️ Top Losers (24H):-
   Company  Price  (%Loss)
     GOKEX 812.00 (-5.07%)
JPASSOCIAT  10.90 (-4.80%)
 CONTROLPR 827.30 (-4.76%)
  RTNPOWER  18.20 (-3.97%)
 JITFINFRA 775.00 (-3.20%)

🔄 Last updated: Friday, June 07, 2024 02:11:17 AM EST"
2024-06-07 05:49:45+00:00,,"🇮🇳 Bombay Stock Exchange (BSE)
SENSEX — 76,170.04 (+1095.53, +1.46%)

🔥 Hot Stocks (24H):-
 Company  Price (%Change)
    IDEA  15.42   (2.80%)
GTLINFRA 1.6800   (8.39%)
 YESBANK  23.11   (0.83%)
RTNPOWER  18.04  (-4.95%)

↗️ Top Gainers (24H):-
   Company  Price  (%Gain)
CORDSCABLE 246.70 (14.82%)
   IIFLSEC 206.70 (13.56%)
    PENIND 162.05 (12.97%)
       HPL 453.00 (13.14%)
BIRLAMONEY 150.45 (12.82%)

↘️ Top Losers (24H):-
   Company Price  (%Loss)
JPASSOCIAT 10.83 (-5.00%)
  RTNPOWER 18.04 (-4.95%)
       BCG  9.72 (-2.70%)

🔄 Last updated: Friday, June 07, 2024 02:11:17 AM EST"
2024-06-04 13:31:16+00:00,,"🇺🇸 New York Stock Exchange (NYSE)
NYSE Composite (NYA) — 17,900.06 (-106.90, -0.59%)

🔥 Hot Stocks (24H):-
Company Price (%Change)
    GME 27.16  (-3.00%)
    CCL 16.81   (4.99%)
      F 11.98  (-1.68%)
   PLTR 21.95   (2.98%)
   GOLD 16.46  (-5.52%)
    RIG  5.45  (-4.64%)
    PFE 29.58   (0.92%)

↗️ Top Gainers (24H):-
Company  Price  (%Gain)
    LPA 164.93 (19.09%)
    NSA  39.03  (7.14%)
    GFL  36.69  (5.65%)
    FMX 111.60  (5.46%)
    CUK  15.18  (5.27%)

↘️ Top Losers (24H):-
Company  Price   (%Loss)
    CNM  46.85 (-16.47%)
   BBWI  45.10 (-12.95%)
    HCC  65.70  (-9.98%)
   SITE 137.01  (-9.91%)
    HDB  55.30  (-9.69%)

🔄 Last updated: Tuesday, June 04, 2024 01:59:38 PM EST"
2024-06-04 13:31:15+00:00,,"🇺🇸 National Association of Securities Dealers Automated Quotations (NASDAQ)
NASDAQ (COMP) — 16,794.00 (-34.67, -0.21%)

🔥 Hot Stocks (24H):-
Company    Price (%Change)
   MARA    20.95   (7.00%)
   TSLA   175.40  (-0.50%)
    AMD   160.21  (-2.04%)
   NVDA 1,148.95  (-0.09%)
   INTC    30.07  (-0.74%)
   AAPL   194.52   (0.25%)
    AAL    11.52  (-0.04%)

↗️ Top Gainers (24H):-
Company  Price  (%Gain)
   NEOG  15.39 (12.18%)
   SAIA 432.78  (7.52%)
   MARA  20.95  (7.00%)
   AGIO  46.49  (6.06%)
   CORT  33.15  (5.93%)

↘️ Top Losers (24H):-
Company  Price   (%Loss)
   SMMT   7.34 (-17.03%)
   VKTX  55.85 (-10.30%)
   JANX  49.82  (-9.39%)
   GGAL  32.78  (-7.92%)
   IESC 135.70  (-7.62%)

🔄 Last updated: Tuesday, June 04, 2024 01:59:38 PM EST"
2024-06-04 03:46:19+00:00,,"🇮🇳 National Stock Exchange (NSE)
NIFTY50 — 21,952.40 (-1,311.50, -5.64%)

🔥 Hot Stocks (24H):-
 Company  Price (%Change)
    IDEA  13.30 (-16.87%)
 YESBANK  21.90  (-7.01%)
    NHPC  98.35 (-13.07%)
     BEL 257.45 (-19.21%)
RTNPOWER  19.55  (-2.74%)
   CANBK 111.00 (-13.47%)
    IRFC 167.00 (-11.63%)

↗️ Top Gainers (24H):-
   Company    Price (%Gain)
HERITGFOOD   459.00 (7.60%)
     DABUR   580.00 (6.46%)
HINDUNILVR 2,492.15 (5.76%)
       E2E 1,438.60 (5.00%)
       DCI   246.60 (4.98%)

↘️ Top Losers (24H):-
   Company    Price   (%Loss)
    RECLTD   459.00 (-24.07%)
       PFC   434.85 (-21.61%)
ADANIPORTS 1,245.00 (-21.40%)
      BHEL   252.65 (-18.88%)
    KAYNES 2,814.00 (-20.00%)

⛔️ Market Closed."
2024-06-04 03:46:18+00:00,,"🇮🇳 Bombay Stock Exchange (BSE)
SENSEX — 72,213.96 (-4254.82, -5.56%)

🔥 Hot Stocks (24H):-
 Company  Price (%Change)
    IDEA  13.29 (-17.04%)
RTNPOWER  19.40  (-3.63%)
    IRFC 166.10 (-12.09%)
 YESBANK  21.90  (-6.97%)

↗️ Top Gainers (24H):-
   Company    Price (%Gain)
     DABUR   582.95 (6.98%)
HINDUNILVR 2,498.65 (6.11%)
HERITGFOOD   448.20 (5.12%)
  A2ZINFRA    20.10 (4.96%)
     DMART 4,559.65 (4.83%)

↘️ Top Losers (24H):-
   Company    Price   (%Loss)
    RECLTD   453.45 (-24.99%)
       PFC   429.85 (-22.54%)
ADANIPORTS 1,256.40 (-20.73%)
      SAIL   134.05 (-19.34%)
     HUDCO   229.60 (-20.00%)

⛔️ Market Closed."
2024-06-03 13:31:25+00:00,,"🇺🇸 New York Stock Exchange (NYSE)
NYSE Composite (NYA) — 17,971.27 (-112.42, -0.62%)

🔥 Hot Stocks (24H):-
Company  Price (%Change)
    GME  27.80  (20.14%)
    NIO   5.34  (-1.02%)
      F  12.19   (0.49%)
   DELL 132.12  (-5.33%)
    CCL  16.02   (6.24%)
      T  18.01  (-1.15%)
   PLTR  21.32  (-1.66%)

↗️ Top Gainers (24H):-
Company  Price  (%Gain)
   COHR  69.97 (22.63%)
    GME  27.78 (20.05%)
    LPA 150.00 (15.38%)
    TDS  22.56 (13.40%)
    GFL  34.70 (10.26%)

↘️ Top Losers (24H):-
Company  Price   (%Loss)
    PAC 163.87 (-13.14%)
   IBTA  85.58 (-11.89%)
    ASR 302.68  (-9.81%)
   VTMX  31.39  (-9.90%)
    GSK  40.87  (-8.71%)

⛔️ Market Closed."
2024-06-03 13:31:25+00:00,,"🇺🇸 National Association of Securities Dealers Automated Quotations (NASDAQ)
NASDAQ (COMP) — 16,828.67 (93.66, 0.56%)

🔥 Hot Stocks (24H):-
Company    Price (%Change)
   TSLA   176.29  (-1.01%)
    AMD   163.55  (-2.01%)
    AAL    11.53   (0.26%)
   MARA    19.58   (0.31%)
   AAPL   194.03   (0.93%)
   NVDA 1,150.00   (4.90%)
   RIVN    11.40   (4.40%)

↗️ Top Gainers (24H):-
Company Price  (%Gain)
   GPCR 52.83 (54.47%)
   NVAX 18.22 (21.22%)
   AGIO 43.81 (20.54%)
   SRCL 59.05 (14.57%)
   CGON 35.99 (10.47%)

↘️ Top Losers (24H):-
Company  Price   (%Loss)
   LSCC  62.74 (-15.49%)
   IMCR  42.70 (-12.82%)
   OMAB  71.86 (-12.16%)
   SAIC 118.81 (-11.77%)
   TSCO 267.56  (-6.21%)

⛔️ Market Closed."
2024-06-03 03:46:26+00:00,,"🇮🇳 National Stock Exchange (NSE)
NIFTY50 — 23,267.15 (736.45, 3.27%)

🔥 Hot Stocks (24H):-
Company  Price (%Change)
   IDEA  16.05   (5.23%)
YESBANK  23.60   (2.61%)
    IRB  72.90  (10.29%)
   NHPC 113.25   (5.59%)
   IRFC 189.70   (6.69%)
   GAIL 230.05  (12.60%)
    PNB 136.80   (5.67%)

↗️ Top Gainers (24H):-
   Company     Price  (%Gain)
     PTCIL 10,000.00 (19.34%)
     GIPCL    209.50 (16.88%)
ADANIPOWER    878.00 (16.17%)
       PFC    559.00 (13.53%)
      GAIL    230.05 (12.60%)

↘️ Top Losers (24H):-
   Company    Price  (%Loss)
PUNJABCHEM 1,083.00 (-7.42%)
DRCSYSTEMS    20.75 (-5.31%)
    SAKUMA    32.85 (-5.85%)
JPASSOCIAT    14.55 (-5.81%)
DATAMATICS   519.85 (-5.36%)

⛔️ Market Closed."
2024-06-03 03:46:26+00:00,,"🇮🇳 Bombay Stock Exchange (BSE)
SENSEX — 76,566.59 (+2605.28, +3.52%)

🔥 Hot Stocks (24H):-
 Company  Price (%Change)
    IDEA  16.03   (5.05%)
GTLINFRA 1.5700   (4.67%)
 YESBANK  23.59   (2.61%)
 JPPOWER  20.16   (4.67%)

↗️ Top Gainers (24H):-
   Company  Price  (%Gain)
SAYAJIHOTL 349.60 (19.99%)
     GIPCL 208.20 (16.35%)
ADANIPOWER 873.30 (15.42%)
      GAIL 230.70 (12.89%)
    RECLTD 605.15 (12.55%)

↘️ Top Losers (24H):-
   Company    Price  (%Loss)
DRCSYSTEMS    20.59 (-6.13%)
    SAKUMA    32.90 (-5.78%)
 DAVANGERE    10.09 (-5.19%)
     GLAXO 2,493.95 (-5.19%)
     CCHHL    15.73 (-5.13%)

⛔️ Market Closed."
2024-05-31 13:30:21+00:00,,"🇺🇸 New York Stock Exchange (NYSE)
NYSE Composite (NYA) — 17,970.09 (117.73, 0.66%)

🔥 Hot Stocks (24H):-
Company  Price (%Change)
   DELL 139.69 (-17.79%)
    NIO   5.39  (-0.09%)
    GPS  28.99  (28.73%)
      T  18.24   (3.49%)
      F  12.14   (3.14%)
    BAC  40.03   (3.61%)
    SLB  45.92   (0.72%)

↗️ Top Gainers (24H):-
Company  Price  (%Gain)
    GPS  28.99 (28.73%)
    SAM 313.65 (22.32%)
   ESTC 104.08 (11.70%)
    USM  55.52  (9.47%)
    TDS  19.90  (8.72%)

↘️ Top Losers (24H):-
Company  Price   (%Loss)
    LPA 110.00 (-57.50%)
   DELL 139.69 (-17.79%)
      S  16.83 (-13.36%)
   VEEV 174.34 (-10.22%)
   PAYC 145.32  (-8.58%)

⛔️ Market Closed."
2024-05-31 13:30:21+00:00,,"🇺🇸 National Association of Securities Dealers Automated Quotations (NASDAQ)
NASDAQ (COMP) — 16,735.02 (-2.06, -0.01%)

🔥 Hot Stocks (24H):-
Company    Price (%Change)
   SIRI   2.8250   (3.10%)
   TSLA   178.10  (-0.39%)
    AAL    11.50   (0.52%)
    WBD     8.24   (2.04%)
   NVDA 1,095.95  (-0.82%)
    AMD   167.01   (0.16%)
   AMZN   176.45  (-1.60%)

↗️ Top Gainers (24H):-
Company  Price  (%Gain)
   AMBA  58.26 (20.60%)
   PENN  17.50 (19.65%)
    CZR  35.56 (11.65%)
     ZS 169.96  (8.50%)
   JANX  53.50  (6.13%)

↘️ Top Losers (24H):-
Company  Price   (%Loss)
    LOT   9.81 (-24.77%)
    MDB 236.06 (-23.85%)
   SMMT   8.69 (-20.42%)
   POWL 179.86 (-12.67%)
   MRVL  68.83 (-10.43%)

⛔️ Market Closed."
2024-05-31 03:45:03+00:00,,"🇮🇳 National Stock Exchange (NSE)
NIFTY50 — 22,549.50 (60.85, 0.27%)

🔥 Hot Stocks (24H):-
 Company  Price (%Change)
    IDEA  15.30   (4.79%)
    NHPC 108.00   (6.85%)
 YESBANK  23.20   (2.88%)
   CANBK 118.00   (2.56%)
  ZOMATO 179.50  (-0.61%)
RTNPOWER  19.15   (4.93%)
  SUZLON  47.65   (4.96%)

↗️ Top Gainers (24H):-
  Company     Price  (%Gain)
  TECHNOE  1,450.65 (20.00%)
BHARATRAS 10,700.00 (16.24%)
      JSL    795.00 (12.34%)
     JKIL    742.00 (11.84%)
 VENUSREM    324.00 (11.92%)

↘️ Top Losers (24H):-
  Company  Price   (%Loss)
     DCAL 161.95 (-13.67%)
SADHNANIQ  56.40  (-9.62%)
   BALAXI 118.95  (-9.38%)
  WELCORP 548.00  (-8.90%)
   ROHLTD 332.00  (-7.55%)

⛔️ Market Closed."
2024-05-31 03:45:02+00:00,,"🇮🇳 Bombay Stock Exchange (BSE)
SENSEX — 74,018.04 (+132.44, +0.18%)

🔥 Hot Stocks (24H):-
 Company Price (%Change)
    IDEA 15.17   (3.98%)
RTNPOWER 19.19   (3.62%)
 YESBANK 23.15   (2.66%)

↗️ Top Gainers (24H):-
 Company    Price  (%Gain)
 TECHNOE 1,400.00 (16.03%)
    JKIL   761.90 (14.87%)
VENUSREM   324.00 (12.40%)
     JSL   794.10 (12.18%)
KENNAMET 3,695.00 (10.72%)

↘️ Top Losers (24H):-
  Company    Price   (%Loss)
     DCAL   161.15 (-14.01%)
SADHNANIQ    57.10  (-8.60%)
  WELCORP   550.20  (-8.46%)
  IPCALAB 1,149.50  (-8.01%)
 GANESHBE   142.85  (-6.94%)

⛔️ Market Closed."
2024-05-30 13:31:10+00:00,,"🇺🇸 New York Stock Exchange (NYSE)
NYSE Composite (NYA) — 17,840.94 (46.05, 0.26%)

🔥 Hot Stocks (24H):-
Company  Price (%Change)
   PATH  12.07 (-34.06%)
    NIO   5.39   (9.33%)
    CRM 218.04 (-19.73%)
    BAC  38.63  (-0.23%)
   PLTR  21.73   (3.77%)
     AI  28.58  (19.48%)
      F  11.78   (1.90%)

↗️ Top Gainers (24H):-
Company  Price   (%Gain)
    LPA 200.00 (505.88%)
     AI  28.58  (19.48%)
   BURL 235.46  (17.52%)
    HPQ  38.36  (16.95%)
    USM  50.72  (14.78%)

↘️ Top Losers (24H):-
Company  Price   (%Loss)
   PATH  12.07 (-34.06%)
    KSS  21.01 (-22.88%)
    CRM 218.04 (-19.73%)
    NOW 643.50 (-11.99%)
    HRL  30.80  (-9.69%)

⛔️ Market Closed."
2024-05-30 13:31:09+00:00,,"🇺🇸 National Association of Securities Dealers Automated Quotations (NASDAQ)
NASDAQ (COMP) — 16,737.08 (-183.50, -1.08%)

🔥 Hot Stocks (24H):-
Company    Price (%Change)
   TSLA   178.79   (1.48%)
    AAL    11.44  (-1.55%)
   RIVN    10.97   (7.34%)
   MARA    20.04  (-0.99%)
   NVDA 1,105.00  (-3.77%)
    AMD   166.75   (0.97%)
   ASTS     8.41  (-6.76%)

↗️ Top Gainers (24H):-
Company Price   (%Gain)
   SMMT 10.92 (272.06%)
   CRDO 25.69  (27.05%)
    RUN 14.50   (8.45%)
   GGAL 36.88   (7.93%)
   RIVN 10.97   (7.34%)

↘️ Top Losers (24H):-
Company  Price   (%Loss)
   NTNX  56.36 (-23.10%)
   IMVT  26.41 (-10.69%)
   CRWD 315.92  (-9.61%)
   BRZE  37.32  (-9.46%)
   BRKR  65.54  (-9.66%)

⛔️ Market Closed."
2024-05-30 03:46:03+00:00,,"🇮🇳 National Stock Exchange (NSE)
NIFTY50 — 22,491.60 (-213.10, -0.94%)

🔥 Hot Stocks (24H):-
  Company  Price (%Change)
     IDEA  14.60  (-1.35%)
      IRB  65.50  (-9.90%)
MOTHERSON 152.35   (3.15%)
TATASTEEL 165.20  (-5.19%)
  YESBANK  22.55  (-0.88%)
 GMRINFRA  81.45  (-6.38%)
     NHPC 100.85  (-0.74%)

↗️ Top Gainers (24H):-
   Company  Price  (%Gain)
    EXICOM 314.90 (16.85%)
  EMAMILTD 604.00 (15.30%)
    SAKUMA  32.10 (13.03%)
      RHIM 735.25 (10.42%)
HERITGFOOD 409.35 (10.17%)

↘️ Top Losers (24H):-
  Company    Price   (%Loss)
    ISGEC   984.00 (-16.18%)
 MARKSANS   148.50 (-12.42%)
EDELWEISS    68.45 (-11.62%)
 AHLUCONT 1,209.90 (-11.13%)
      IRB    65.50  (-9.90%)

⛔️ Market Closed."
